X1,Y1,X2,Y2,V1,V2
1,6,1,0,0,-10.597502708435059,-12.867744445800781,-6.6147379875183105,-6.13295316696167
0,0,2,0,0,-27.38283348083496,-24.432567596435547,4.211627006530762,3.203709125518799
1,0,2,0,0,-27.31461524963379,-23.160503387451172,5.05753231048584,3.4712460041046143
0,1,2,0,0,-10.281961441040039,-13.286371231079102,-5.935499668121338,-4.081817150115967
1,1,2,0,0,-10.075061798095703,-11.96902847290039,-4.364022254943848,-3.799133777618408
0,2,2,0,0,-7.175561428070068,-12.047906875610352,-7.724864482879639,-5.28550386428833
1,2,2,0,0,-7.654760837554932,-10.921207427978516,-6.110846996307373,-5.25130033493042
0,3,2,0,0,-8.383363723754883,-13.274307250976562,-8.383584976196289,-6.06398868560791
1,3,2,0,0,-8.842657089233398,-12.720561981201172,-6.75052547454834,-5.921706199645996
0,4,2,0,0,-9.575528144836426,-15.073661804199219,-9.042303085327148,-6.785355567932129
1,4,2,0,0,-10.032320022583008,-14.519913673400879,-7.39020299911499,-6.577291488647461
0,5,2,0,0,-10.765653610229492,-16.873014450073242,-9.70102310180664,-7.506723880767822
1,5,2,0,0,-11.2219820022583,-16.31926727294922,-8.029882431030273,-7.260129451751709
0,6,2,0,0,-11.955316543579102,-18.6723690032959,-10.405948638916016,-8.2424955368042
1,6,2,0,0,-12.411643981933594,-18.117578506469727,-8.669559478759766,-7.981496334075928
0,0,3,0,0,-36.470008850097656,-35.40778350830078,5.133138179779053,4.612504005432129
1,0,3,0,0,-36.37855911254883,-33.406185150146484,6.140089511871338,4.862149238586426
0,1,3,0,0,-17.423738479614258,-23.861120223999023,-5.166141986846924,-3.2358500957489014
1,1,3,0,0,-17.459753036499023,-22.36455535888672,-3.8448123931884766,-2.9667935371398926
0,2,3,0,0,-12.858955383300781,-22.09391975402832,-9.547370910644531,-6.29410982131958
1,2,3,0,0,-12.641721725463867,-20.760784149169922,-7.932295322418213,-6.236853122711182
0,3,3,0,0,-11.526159286499023,-20.943593978881836,-10.20608901977539,-7.497798442840576
1,3,3,0,0,-11.996728897094727,-19.90074348449707,-8.57197380065918,-7.468141555786133
0,4,3,0,0,-12.714624404907227,-22.253849029541016,-10.864809036254883,-8.318513870239258
1,4,3,0,0,-13.182690620422363,-21.70009994506836,-9.211652755737305,-8.151806831359863
0,5,3,0,0,-13.903088569641113,-24.05320167541504,-11.523527145385742,-9.039880752563477
1,5,3,0,0,-14.368654251098633,-23.499452590942383,-9.851329803466797,-8.807393074035645
0,6,3,0,0,-15.093981742858887,-25.85255241394043,-12.182247161865234,-9.761248588562012
1,6,3,0,0,-15.556892395019531,-25.298805236816406,-10.491008758544922,-9.514655113220215
0,0,0,1,0,-16.53054428100586,-12.864876747131348,6.0942769050598145,2.1326844692230225
1,0,0,1,0,-16.850460052490234,-14.66462516784668,5.722798824310303,2.152364730834961
0,1,0,1,0,-4.567135334014893,-3.644495725631714,-0.43093419075012207,-0.27440720796585083
1,1,0,1,0,-6.582780361175537,-6.433452606201172,0.6241505146026611,-0.6962444186210632
0,2,0,1,0,-8.324081420898438,-7.524169921875,0.2086796760559082,-0.46153968572616577
1,2,0,1,0,-10.915966033935547,-10.149494171142578,1.3481812477111816,-0.9378108382225037
0,3,0,1,0,-11.772682189941406,-11.162435531616211,0.8538620471954346,-0.7742246985435486
1,3,0,1,0,-14.673066139221191,-13.776758193969727,2.021031379699707,-1.1903448104858398
0,4,0,1,0,-14.940702438354492,-14.779217720031738,1.4453797340393066,-1.1376674175262451
1,4,0,1,0,-17.84108543395996,-17.404020309448242,2.6801722049713135,-1.494234323501587
0,5,0,1,0,-18.10872459411621,-18.39410972595215,2.03635835647583,-1.501342535018921
1,5,0,1,0,-21.00910758972168,-21.031286239624023,3.2674057483673096,-1.8618638515472412
0,6,0,1,0,-21.276742935180664,-22.008514404296875,1.9625663757324219,-1.8658881187438965
1,6,0,1,0,-24.177127838134766,-24.658546447753906,3.5891733169555664,-2.2294936180114746
0,0,1,1,0,-19.02099609375,-14.369321823120117,7.314959526062012,5.0568695068359375
1,0,1,1,0,-17.675012588500977,-13.185773849487305,7.143509387969971,4.650071620941162
0,1,1,1,0,-2.336372137069702,-1.3748630285263062,-2.0430448055267334,-1.0458157062530518
1,1,1,1,0,-1.7741575241088867,0.02255740761756897,-1.0930430889129639,-1.732215404510498
0,2,1,1,0,-3.389770030975342,-2.238905906677246,-1.4770417213439941,-1.4782729148864746
1,2,1,1,0,-3.8555383682250977,-1.6851582527160645,-0.5273206233978271,-2.0523757934570312
0,3,1,1,0,-4.657403945922852,-4.0382585525512695,-0.893474817276001,-1.8290979862213135
1,3,1,1,0,-5.114986419677734,-3.5664989948272705,0.0007236003875732422,-2.3538832664489746
0,4,1,1,0,-5.8470659255981445,-5.837611675262451,-0.499387264251709,-2.240283966064453
1,4,1,1,0,-6.586843013763428,-5.8275957107543945,0.5372905731201172,-2.6557302474975586
0,5,1,1,0,-7.30450439453125,-7.656435012817383,-0.815028190612793,-2.625678539276123
1,5,1,1,0,-8.485418319702148,-8.501769065856934,0.913914680480957,-2.9932198524475098
0,6,1,1,0,-9.057703018188477,-10.053836822509766,-1.4072887897491455,-2.993305206298828
1,6,1,1,0,-11.288869857788086,-11.95486831665039,0.5912108421325684,-3.3608498573303223
0,0,2,1,0,-27.32484245300293,-24.77330207824707,9.346988677978516,7.311861515045166
1,0,2,1,0,-26.443769454956055,-23.51545524597168,9.195444107055664,6.859898567199707
0,1,2,1,0,-9.863357543945312,-11.619367599487305,-0.40950286388397217,-0.12884706258773804
1,1,2,1,0,-9.133666038513184,-10.276639938354492,0.4481313228607178,-0.5663775205612183
0,2,2,1,0,-6.61672830581665,-10.298736572265625,-2.0633628368377686,-2.0857481956481934
1,2,2,1,0,-7.078044891357422,-8.86534309387207,-1.1127586364746094,-2.830122709274292
0,3,2,1,0,-7.807525634765625,-11.218443870544434,-1.6485991477966309,-2.5534794330596924
1,3,2,1,0,-8.264007568359375,-10.66469669342041,-0.5441584587097168,-3.2341623306274414
0,4,2,1,0,-8.993489265441895,-13.017797470092773,-1.8519527912139893,-2.9287283420562744
1,4,2,1,0,-9.449970245361328,-12.4640474319458,-0.4370005130767822,-3.578561305999756
0,5,2,1,0,-10.181976318359375,-14.817150115966797,-2.557082414627075,-3.328045606613159
1,5,2,1,0,-10.638304710388184,-14.263402938842773,-0.8644835948944092,-3.934687614440918
0,6,2,1,0,-11.371641159057617,-16.61650276184082,-3.2765297889709473,-3.758800983428955
1,6,2,1,0,-11.827967643737793,-16.062755584716797,-1.504162073135376,-4.359726905822754
0,0,3,1,0,-36.75992965698242,-35.207454681396484,11.375673294067383,9.49160099029541
1,0,3,1,0,-36.0604133605957,-33.811546325683594,11.51716423034668,9.015555381774902
0,1,3,1,0,-17.214664459228516,-22.539846420288086,1.682979702949524,2.0015196800231934
1,1,3,1,0,-17.15176010131836,-20.684083938598633,2.485722064971924,1.5708208084106445
0,2,3,1,0,-12.707891464233398,-20.42662239074707,-2.9982428550720215,-2.2941792011260986
1,2,3,1,0,-12.409357070922852,-19.061731338500977,-1.7103617191314697,-2.9891562461853027
0,3,3,1,0,-10.954051971435547,-19.18115997314453,-3.115126609802246,-3.1581597328186035
1,3,3,1,0,-11.420013427734375,-17.84488296508789,-1.660722255706787,-3.933133602142334
0,4,3,1,0,-12.14251708984375,-20.197980880737305,-3.6613030433654785,-3.6423301696777344
1,4,3,1,0,-12.605975151062012,-19.64423370361328,-2.0462541580200195,-4.332429885864258
0,5,3,1,0,-13.330982208251953,-21.997337341308594,-4.3089165687561035,-4.188723087310791
1,5,3,1,0,-13.791936874389648,-21.443586349487305,-2.685931921005249,-4.676828384399414
0,6,3,1,0,-14.519445419311523,-23.796688079833984,-5.0283637046813965,-4.887356281280518
1,6,3,1,0,-14.977901458740234,-23.24294090270996,-3.325610637664795,-5.039936542510986
0,0,0,2,0,-16.847492218017578,-13.927148818969727,2.508195400238037,-1.676877498626709
1,0,0,2,0,-17.22467803955078,-15.625378608703613,1.8401134014129639,-1.5599539279937744
0,1,0,2,0,-2.999077081680298,-2.2586419582366943,-4.315253257751465,-5.1016058921813965
1,1,0,2,0,-4.336719512939453,-5.213892459869385,-4.527890205383301,-5.249451160430908
0,2,0,2,0,-6.35446834564209,-6.209536552429199,-2.8621137142181396,-3.7909703254699707
1,2,0,2,0,-8.645326614379883,-8.972152709960938,-2.448201894760132,-3.9413084983825684
0,3,0,2,0,-10.768621444702148,-10.107192993164062,-1.8003382682800293,-2.5245635509490967
1,3,0,2,0,-13.074183464050293,-12.909971237182617,-0.558408260345459,-2.641357421875
0,4,0,2,0,-15.181190490722656,-13.95989990234375,-1.0876212120056152,-1.6360998153686523
1,4,0,2,0,-17.466724395751953,-16.733518600463867,0.2183828353881836,-1.8434321880340576
0,5,0,2,0,-18.761547088623047,-17.76740074157715,-0.37490415573120117,-1.9173243045806885
1,5,0,2,0,-21.709781646728516,-20.53864097595215,0.8817319869995117,-2.1070895195007324
0,6,0,2,0,-22.056154251098633,-21.574905395507812,0.27838659286499023,-2.2322895526885986
1,6,0,2,0,-24.9565372467041,-24.178821563720703,1.5007591247558594,-2.4095232486724854
0,0,1,2,0,-17.867076873779297,-13.957883834838867,4.473212718963623,1.2208733558654785
1,0,1,2,0,-16.124353408813477,-12.579388618469238,3.43320631980896,0.9944719672203064
0,1,1,2,0,1.0487804412841797,1.2314872741699219,-4.532985687255859,-4.612590312957764
1,1,1,2,0,1.750734567642212,2.5613558292388916,-4.569185733795166,-4.835536956787109
0,2,1,2,0,-0.3120090365409851,0.41952601075172424,-4.186732769012451,-3.984342098236084
1,2,1,2,0,-0.25920432806015015,0.7005214691162109,-3.638580799102783,-4.267646789550781
0,3,1,2,0,-2.797146797180176,-1.7118701934814453,-3.624764919281006,-2.7621967792510986
1,3,1,2,0,-2.7802133560180664,-1.6137694120407104,-2.5621957778930664,-2.9823720455169678
0,4,1,2,0,-5.055971145629883,-3.848454236984253,-3.0627965927124023,-2.7723681926727295
1,4,1,2,0,-5.843706130981445,-4.30436372756958,-1.841148853302002,-3.026411771774292
0,5,1,2,0,-7.088846683502197,-6.074410438537598,-2.436061382293701,-3.0952706336975098
1,5,1,2,0,-8.89706802368164,-7.8416748046875,-1.128431797027588,-3.274573564529419
0,6,1,2,0,-9.18702507019043,-9.2236909866333,-1.7255148887634277,-3.418172597885132
1,6,1,2,0,-12.068281173706055,-11.4550199508667,-0.503140926361084,-3.597475528717041
0,0,2,2,0,-25.71633529663086,-24.435800552368164,7.350265979766846,4.302332401275635
1,0,2,2,0,-24.654672622680664,-23.132123947143555,6.3249406814575195,4.09764289855957
0,1,2,2,0,-6.5925469398498535,-9.407270431518555,-1.7847588062286377,-1.6055045127868652
1,1,2,2,0,-5.992602825164795,-8.092976570129395,-1.7636919021606445,-1.8436565399169922
0,2,2,2,0,-4.004925727844238,-8.179157257080078,-4.663854122161865,-3.6791634559631348
1,2,2,2,0,-3.926205635070801,-6.936948776245117,-3.7480945587158203,-4.149174690246582
0,3,2,2,0,-6.458966255187988,-9.057212829589844,-4.101470947265625,-3.154592990875244
1,3,2,2,0,-6.342388153076172,-8.608832359313965,-3.099562406539917,-3.6966357231140137
0,4,2,2,0,-8.304203033447266,-10.961932182312012,-3.5485100746154785,-3.496872901916504
1,4,2,2,0,-8.752872467041016,-10.408186912536621,-2.485874891281128,-4.014090061187744
0,5,2,2,0,-9.601263046264648,-12.761285781860352,-2.9955496788024902,-3.882901191711426
1,5,2,2,0,-10.05921745300293,-12.207536697387695,-1.8989243507385254,-4.334339141845703
0,6,2,2,0,-10.78869915008545,-14.560639381408691,-2.4436240196228027,-4.268929958343506
1,6,2,2,0,-11.245180130004883,-14.006891250610352,-1.376133918762207,-4.681684970855713
0,0,3,2,0,-34.67086410522461,-34.93935775756836,10.16135025024414,7.394047260284424
1,0,3,2,0,-34.0335807800293,-33.68447494506836,9.160127639770508,7.097568035125732
0,1,3,2,0,-15.119441986083984,-20.8160343170166,0.6571304202079773,1.4474363327026367
1,1,3,2,0,-14.611132621765137,-18.80983543395996,0.9696860909461975,1.2103025913238525
0,2,3,2,0,-10.97675609588623,-18.615846633911133,-5.257056713104248,-2.9618406295776367
1,2,3,2,0,-10.167863845825195,-17.362680435180664,-4.3560099601745605,-3.352337598800659
0,3,3,2,0,-10.029058456420898,-17.418725967407227,-4.6364874839782715,-3.7219929695129395
1,3,3,2,0,-10.015336990356445,-15.96135139465332,-3.6858835220336914,-4.353795528411865
0,4,3,2,0,-11.548279762268066,-18.147804260253906,-4.06416130065918,-4.229798793792725
1,4,3,2,0,-12.012990951538086,-17.58837127685547,-3.0721957683563232,-4.769127368927002
0,5,3,2,0,-12.75874137878418,-19.941469192504883,-3.511200428009033,-4.596503257751465
1,5,3,2,0,-13.215221405029297,-19.387720108032227,-2.458507537841797,-5.089376449584961
0,6,3,2,0,-13.944704055786133,-21.740821838378906,-2.9603309631347656,-4.982531547546387
1,6,3,2,0,-14.401185035705566,-21.187076568603516,-1.86161470413208,-5.409625053405762
0,0,0,3,0,-17.17624282836914,-15.007349014282227,-1.4623780250549316,-5.467920303344727
1,0,0,3,0,-17.553422927856445,-16.70363998413086,-2.047881841659546,-5.3631591796875
0,1,0,3,0,-1.5796253681182861,-0.8245027661323547,-9.767120361328125,-10.550118446350098
1,1,0,3,0,-2.7131776809692383,-4.288565158843994,-10.003250122070312,-10.720115661621094
0,2,0,3,0,-4.097172737121582,-4.755856037139893,-8.75482177734375,-9.29481029510498
1,2,0,3,0,-6.146689414978027,-7.475055694580078,-8.370529174804688,-9.445606231689453
0,3,0,3,0,-8.276756286621094,-8.756147384643555,-6.729619026184082,-7.992613315582275
1,3,0,3,0,-10.68083667755127,-11.475346565246582,-6.345326900482178,-8.14268684387207
0,4,0,3,0,-12.777200698852539,-12.672233581542969,-4.7952799797058105,-6.764571666717529
1,4,0,3,0,-15.171836853027344,-15.475637435913086,-4.36143159866333,-6.850751876831055
0,5,0,3,0,-17.24439811706543,-16.56989097595215,-3.128754138946533,-5.540894985198975
1,5,0,3,0,-19.62108612060547,-19.362565994262695,-2.433763027191162,-5.576539516448975
0,6,0,3,0,-21.711591720581055,-20.395633697509766,-2.395354747772217,-4.31721830368042
1,6,0,3,0,-24.01363182067871,-23.168777465820312,-1.0877246856689453,-4.357047080993652
0,0,1,3,0,-16.84406852722168,-13.488903999328613,0.4647369384765625,-2.6408095359802246
1,0,1,3,0,-14.802553176879883,-12.061573028564453,-0.5468478202819824,-2.863719940185547
0,1,1,3,0,4.422763824462891,3.877351999282837,-8.799238204956055,-8.568129539489746
1,1,1,3,0,5.217176914215088,5.061697959899902,-9.08083724975586,-8.663299560546875
0,2,1,3,0,3.5523712635040283,3.1406118869781494,-9.765804290771484,-9.467814445495605
1,2,1,3,0,3.5254225730895996,3.322787046432495,-9.602527618408203,-9.757113456726074
0,3,1,3,0,1.029982089996338,0.8566688299179077,-7.891351222991943,-8.287969589233398
1,3,1,3,0,0.5370904207229614,0.6591157913208008,-7.645678997039795,-8.479482650756836
0,4,1,3,0,-1.9259305000305176,-1.4919865131378174,-6.074037551879883,-7.056690216064453
1,4,1,3,0,-2.8298845291137695,-3.0195553302764893,-5.640188694000244,-7.19420862197876
0,5,1,3,0,-5.070018291473389,-4.694689750671387,-5.169228553771973,-5.837197303771973
1,5,1,3,0,-7.25031852722168,-6.845037460327148,-3.8615994453430176,-5.908933162689209
0,6,1,3,0,-9.329150199890137,-8.11801528930664,-4.456512928009033,-4.617705821990967
1,6,1,3,0,-11.642068862915039,-10.636242866516113,-3.14888334274292,-4.659145832061768
0,0,2,3,0,-24.065988540649414,-23.93494415283203,3.387012243270874,0.46197032928466797
1,0,2,3,0,-22.984798431396484,-22.53111457824707,2.351677894592285,0.23866277933120728
0,1,2,3,0,-3.1147592067718506,-7.05363655090332,-5.887819766998291,-5.468789100646973
1,1,2,3,0,-2.695615768432617,-5.380838871002197,-6.264554977416992,-5.715080261230469
0,2,2,3,0,-0.24658387899398804,-5.535921096801758,-9.442890167236328,-9.178183555603027
1,2,2,3,0,-0.1228441596031189,-4.189441204071045,-9.341415405273438,-9.628915786743164
0,3,2,3,0,-2.6444272994995117,-6.178909778594971,-7.568436145782471,-8.12544059753418
1,3,2,3,0,-2.5949597358703613,-5.796565055847168,-7.406235218048096,-8.558472633361816
0,4,2,3,0,-5.129364013671875,-8.236346244812012,-6.331965923309326,-6.935007572174072
1,4,2,3,0,-5.080097198486328,-7.895681381225586,-5.530704021453857,-7.336327075958252
0,5,2,3,0,-7.614500999450684,-10.260512351989746,-5.769998073577881,-5.7703375816345215
1,5,2,3,0,-7.565235137939453,-9.872894287109375,-4.683382034301758,-6.114181041717529
0,6,2,3,0,-9.82394027709961,-12.237727165222168,-5.2080302238464355,-4.836945533752441
1,6,2,3,0,-9.979536056518555,-11.850109100341797,-4.121413230895996,-5.255499362945557
0,0,3,3,0,-32.557132720947266,-34.43927001953125,6.275857448577881,3.5199577808380127
1,0,3,3,0,-31.900279998779297,-33.073463439941406,5.240522861480713,3.3120527267456055
0,1,3,3,0,-12.643360137939453,-18.506837844848633,-2.7050960063934326,-2.3925063610076904
1,1,3,3,0,-12.206125259399414,-16.426546096801758,-3.2609705924987793,-2.615288734436035
0,2,3,3,0,-7.5632829666137695,-16.068191528320312,-8.773958206176758,-8.328311920166016
1,2,3,3,0,-6.759299278259277,-14.826440811157227,-8.699605941772461,-8.574604988098145
0,3,3,3,0,-6.3097429275512695,-14.96397590637207,-7.439085483551025,-7.8119635581970215
1,3,3,3,0,-6.260041236877441,-13.731078147888184,-7.153989791870117,-8.286543846130371
0,4,3,3,0,-8.791183471679688,-15.68275260925293,-6.769857406616211,-6.794532775878906
1,4,3,3,0,-8.741915702819824,-15.290568351745605,-5.717736721038818,-7.205511093139648
0,5,3,3,0,-11.276321411132812,-17.655399322509766,-6.207889080047607,-5.64449405670166
1,5,3,3,0,-11.22705364227295,-17.26778221130371,-5.121273517608643,-6.015609264373779
0,6,3,3,0,-13.171674728393555,-19.632612228393555,-5.65237283706665,-5.550625324249268
1,6,3,3,0,-13.652235984802246,-19.13121223449707,-4.559305667877197,-6.010536193847656
0,0,0,4,0,-17.50499153137207,-16.10905647277832,-5.436515808105469,-9.260539054870605
1,0,0,4,0,-17.882173538208008,-17.792980194091797,-6.011166095733643,-9.166362762451172
0,1,0,4,0,-0.17465370893478394,0.04095020890235901,-14.216211318969727,-14.611546516418457
1,1,0,4,0,-1.3082058429718018,-3.3960559368133545,-14.410518646240234,-14.64090633392334
0,2,0,4,0,-1.851996898651123,-3.280207633972168,-14.70543098449707,-14.798649787902832
1,2,0,4,0,-3.623795509338379,-5.976773738861084,-14.32114028930664,-14.949902534484863
0,3,0,4,0,-5.815824031829834,-7.259049415588379,-12.680227279663086,-13.490452766418457
1,3,0,4,0,-8.136613845825195,-9.978249549865723,-12.295936584472656,-13.645889282226562
0,4,0,4,0,-10.25145149230957,-11.259340286254883,-10.655027389526367,-12.228252410888672
1,4,0,4,0,-12.683930397033691,-13.978540420532227,-10.270734786987305,-12.347859382629395
0,5,0,4,0,-14.756952285766602,-15.237272262573242,-8.65611457824707,-11.00457763671875
1,5,0,4,0,-17.180418014526367,-17.978832244873047,-8.24553108215332,-11.062585830688477
0,6,0,4,0,-19.252979278564453,-19.134931564331055,-6.728446960449219,-9.780900001525879
1,6,0,4,0,-21.647613525390625,-21.952871322631836,-6.294597625732422,-9.821187019348145
0,0,1,4,0,-15.809727668762207,-13.344404220581055,-3.603947639465332,-6.511754512786865
1,0,1,4,0,-13.74285888671875,-11.984933853149414,-4.526904106140137,-6.689143180847168
0,1,1,4,0,7.367411136627197,6.272877216339111,-12.905790328979492,-12.427523612976074
1,1,1,4,0,8.681693077087402,7.195212364196777,-13.342082977294922,-12.49161434173584
0,2,1,4,0,7.434259414672852,5.864398956298828,-15.814525604248047,-14.947556495666504
1,2,1,4,0,7.193327903747559,5.761017322540283,-15.621492385864258,-15.212381362915039
0,3,1,4,0,4.6460747718811035,3.3172473907470703,-13.940071105957031,-13.808650970458984
1,3,1,4,0,3.876255989074707,2.2961320877075195,-13.596290588378906,-13.976593017578125
0,4,1,4,0,1.4919190406799316,0.171005517244339,-11.955379486083984,-12.523377418518066
1,4,1,4,0,-0.34223300218582153,-1.533314824104309,-11.571086883544922,-12.691317558288574
0,5,1,4,0,-2.4330220222473145,-3.234637498855591,-9.934871673583984,-11.301338195800781
1,5,1,4,0,-4.805727958679199,-5.517309188842773,-9.54588508605957,-11.40604305267334
0,6,1,4,0,-6.874435901641846,-6.759842872619629,-8.007204055786133,-10.0818452835083
1,6,1,4,0,-9.269224166870117,-9.437819480895996,-7.573355197906494,-10.123284339904785
0,0,2,4,0,-22.611875534057617,-23.466262817382812,-0.6444339752197266,-3.385612726211548
1,0,2,4,0,-21.329227447509766,-22.003931045532227,-1.6265144348144531,-3.6369776725769043
0,1,2,4,0,-0.39868539571762085,-4.670348644256592,-9.956502914428711,-9.340210914611816
1,1,2,4,0,0.09016519784927368,-2.6687023639678955,-10.651914596557617,-9.586503028869629
0,2,2,4,0,3.5110936164855957,-2.760396718978882,-15.491609573364258,-14.672682762145996
1,2,2,4,0,3.68396258354187,-1.417000651359558,-15.328330993652344,-15.036705017089844
0,3,2,4,0,1.2321035861968994,-3.1955058574676514,-13.617156982421875,-13.605182647705078
1,3,2,4,0,1.233088493347168,-2.727611780166626,-13.453878402709961,-14.041158676147461
0,4,2,4,0,-1.2886669635772705,-5.331875801086426,-11.742700576782227,-12.460779190063477
1,4,2,4,0,-1.265357255935669,-4.897614479064941,-11.579423904418945,-12.862099647521973
0,5,2,4,0,-3.799760103225708,-7.3992438316345215,-9.868247985839844,-11.26051139831543
1,5,2,4,0,-3.7504937648773193,-7.067618370056152,-9.70496940612793,-11.63995361328125
0,6,2,4,0,-6.28489875793457,-9.46661376953125,-8.110868453979492,-10.104148864746094
1,6,2,4,0,-6.235631465911865,-9.098979949951172,-7.8615946769714355,-10.417808532714844
0,0,3,4,0,-30.910140991210938,-33.914886474609375,2.3008131980895996,-0.32447320222854614
1,0,3,4,0,-29.84744644165039,-32.52506637573242,1.2654786109924316,-0.5277525782585144
0,1,3,4,0,-10.161969184875488,-16.123546600341797,-6.99553108215332,-6.240421295166016
1,1,3,4,0,-9.725635528564453,-14.043256759643555,-7.587112903594971,-6.48671293258667
0,2,3,4,0,-4.084207534790039,-13.36829662322998,-13.889991760253906,-12.199734687805176
1,2,3,4,0,-3.3169233798980713,-12.114301681518555,-13.605850219726562,-12.446028709411621
0,3,3,4,0,-2.4543356895446777,-12.303328514099121,-13.294242858886719,-13.310919761657715
1,3,3,4,0,-2.4483144283294678,-10.95684814453125,-13.130964279174805,-13.766284942626953
0,4,3,4,0,-4.973165512084961,-12.793388366699219,-11.419788360595703,-12.262807846069336
1,4,3,4,0,-4.928296089172363,-12.367657661437988,-11.256509780883789,-12.698783874511719
0,5,3,4,0,-7.461580276489258,-14.82485294342041,-9.545333862304688,-11.107818603515625
1,5,3,4,0,-7.412312984466553,-14.5093994140625,-9.382055282592773,-11.509138107299805
0,6,3,4,0,-9.946718215942383,-16.88148307800293,-8.477197647094727,-9.932147979736328
1,6,3,4,0,-9.89745044708252,-16.493865966796875,-7.517087459564209,-10.286992073059082
0,0,0,5,0,-17.833738327026367,-17.210765838623047,-9.412103652954102,-13.063410758972168
1,0,0,5,0,-18.21092414855957,-18.894689559936523,-10.016603469848633,-12.967612266540527
0,1,0,5,0,1.2051029205322266,0.8946037292480469,-18.24324607849121,-18.539386749267578
1,1,0,5,0,0.09676557779312134,-2.527294397354126,-18.44935417175293,-18.443378448486328
0,2,0,5,0,0.20094972848892212,-1.8377097845077515,-20.412622451782227,-20.29854965209961
1,2,0,5,0,-1.354238510131836,-4.476875305175781,-20.27174949645996,-20.43294334411621
0,3,0,5,0,-3.5637638568878174,-5.7619524002075195,-18.63083839416504,-18.994293212890625
1,3,0,5,0,-5.609675884246826,-8.481112480163574,-18.246549606323242,-19.150190353393555
0,4,0,5,0,-7.789342880249023,-9.762243270874023,-16.605636596679688,-17.69420623779297
1,4,0,5,0,-10.12653636932373,-12.48144245147705,-16.221343994140625,-17.847776412963867
0,5,0,5,0,-12.228864669799805,-13.762534141540527,-14.580432891845703,-16.46826171875
1,5,0,5,0,-14.67263412475586,-16.481735229492188,-14.19614028930664,-16.559696197509766
0,6,0,5,0,-16.731210708618164,-17.762826919555664,-12.555231094360352,-15.244583129882812
1,6,0,5,0,-19.17498016357422,-20.482027053833008,-12.170938491821289,-15.285327911376953
0,0,1,5,0,-14.775389671325684,-13.200601577758789,-7.672631740570068,-10.361869812011719
1,0,1,5,0,-12.708518028259277,-11.973268508911133,-8.581653594970703,-10.5110502243042
0,1,1,5,0,9.83327579498291,8.283835411071777,-16.984703063964844,-16.28692054748535
1,1,1,5,0,11.492326736450195,8.578813552856445,-17.44863510131836,-16.31743049621582
0,2,1,5,0,11.116801261901855,8.221199035644531,-21.863245010375977,-20.431577682495117
1,2,1,5,0,10.633177757263184,7.5501508712768555,-21.572101593017578,-20.667682647705078
0,3,1,5,0,8.087915420532227,5.108880043029785,-19.93119239807129,-19.305763244628906
